Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),LO-HA*,3,186,17,391,43,1.0,20.2412,11.1,0.129154,2.48732,0.93447,0,3.42179,2,21.952,0.544
Env. (realmap_a),LO-HA*,4,380,65,198,33,1.0,18.6436,10.35,0.227439,5.41997,0.82584,0,6.24581,4,21.767,0.477
Env. (realmap_a),LO-HA*,5,7,34,180,24,1.0,16.63,9.4,0.074843,1.93029,0.76111,0,2.69141,2,17.976,0.44
Env. (realmap_a),LO-HA*,6,52,55,376,53,0.0,0.5523,2.75,0.749802,7.53656,0.23458,1,7.77114,180,inf,inf
Env. (realmap_a),LO-HA*,7,53,52,356,74,0.0,0.0,0.0,0.0,10.02996,0.0,0,10.02996,0,inf,inf
Env. (realmap_a),LO-HA*,8,351,17,107,42,1.0,23.8793,13.4,0.099894,9.57662,1.10773,0,10.68435,2,29.221,0.833
Env. (realmap_a),LO-HA*,9,388,95,151,20,0.0,0.0,0.0,0.0,10.02669,0.0,0,10.02669,0,inf,inf
Env. (realmap_a),LO-HA*,10,176,39,390,122,0.0,0.0,0.0,0.0,10.01245,0.0,0,10.01245,0,inf,inf
Env. (realmap_a),LO-HA*,11,375,94,103,45,0.0,0.0,0.0,0.0,10.02991,0.0,0,10.02991,0,inf,inf
Env. (realmap_a),LO-HA*,12,373,111,152,40,0.0,0.0,0.0,0.0,10.02857,0.0,0,10.02857,0,inf,inf
Env. (realmap_a),LO-HA*,13,28,16,366,22,1.0,32.9118,17.65,0.055482,3.61748,1.42234,0,5.03982,1,35.432,0.137
Env. (realmap_a),LO-HA*,14,389,92,212,28,0.0,0.0,0.0,0.0,10.02673,0.0,0,10.02673,0,inf,inf
Env. (realmap_a),LO-HA*,15,221,29,26,23,1.0,19.8846,11.55,0.197796,0.55192,0.93101,0,1.48293,5,20.626,0.889
Env. (realmap_a),LO-HA*,16,341,25,153,41,1.0,18.6192,10.7,0.213765,1.95408,0.87255,0,2.82663,3,20.033,0.66
Env. (realmap_a),LO-HA*,17,379,42,177,26,1.0,19.8355,11.0,0.141962,6.40795,0.88254,0,7.29049,4,23.481,0.722
Env. (realmap_a),LO-HA*,18,372,80,58,39,0.0,0.0,0.0,0.0,10.03181,0.0,0,10.03181,0,inf,inf
Env. (realmap_a),LO-HA*,19,375,62,182,16,1.0,19.9526,11.25,0.199125,8.20968,1.02678,0,9.23646,3,24.571,0.585
