Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),Expert (CTG),20,191,37,58,39,1.0,12.5162,6.9,0.138606,0.48723,0.0,0,0.48723,2,12.76,0.262
Env. (realmap_a),Expert (CTG),21,273,24,182,16,1.0,8.4163,4.85,0.178322,0.35687,0.0,0,0.35687,5,8.595,0.388
Env. (realmap_a),Expert (CTG),22,357,116,401,38,1.0,8.2731,4.8,0.081079,0.3549,0.0,0,0.3549,1,8.451,0.111
Env. (realmap_a),Expert (CTG),23,242,37,321,20,1.0,7.3562,5.15,0.227163,0.37362,0.0,0,0.37362,4,7.543,0.653
Env. (realmap_a),Expert (CTG),24,371,112,348,22,1.0,9.0113,5.2,0.117401,0.37663,0.0,0,0.37663,2,9.2,0.002
Env. (realmap_a),Expert (CTG),25,129,40,31,52,1.0,9.5106,5.4,0.1752,0.3908,0.0,0,0.3908,5,9.706,0.339
Env. (realmap_a),Expert (CTG),26,29,48,86,45,0.0,2.2781,3.5,1.390735,0.28762,0.0,1,0.28762,180,inf,inf
Env. (realmap_a),Expert (CTG),27,84,38,17,35,1.0,5.8031,3.55,0.088365,0.27181,0.0,0,0.27181,2,5.939,0.179
Env. (realmap_a),Expert (CTG),28,140,33,30,55,1.0,11.06,6.2,0.155866,0.44244,0.0,0,0.44244,4,11.281,0.819
Env. (realmap_a),Expert (CTG),29,105,19,191,9,1.0,7.9375,4.65,0.083392,0.33994,0.0,0,0.33994,2,8.107,0.032
Env. (realmap_a),Expert (CTG),30,256,21,360,60,1.0,11.6144,6.45,0.191346,0.45391,0.0,0,0.45391,5,11.841,0.337
Env. (realmap_a),Expert (CTG),31,145,38,74,11,1.0,7.0031,4.15,0.217327,0.31208,0.0,0,0.31208,4,7.159,0.101
Env. (realmap_a),Expert (CTG),32,109,43,33,56,1.0,8.0162,4.65,0.281277,0.34294,0.0,0,0.34294,5,8.188,0.345
Env. (realmap_a),Expert (CTG),33,229,15,357,41,1.0,12.4025,6.85,0.137229,0.48001,0.0,0,0.48001,3,12.643,0.303
Env. (realmap_a),Expert (CTG),34,103,12,29,31,1.0,6.8163,4.05,0.158774,0.30407,0.0,0,0.30407,1,6.968,0.152
Env. (realmap_a),Expert (CTG),35,299,36,361,30,1.0,5.5525,3.45,0.104804,0.26638,0.0,0,0.26638,3,5.686,0.006
