Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),Expert (CTG),26,18,42,191,9,1.0,17.1975,9.25,0.104842,0.62168,0.0,0,0.62168,2,17.508,0.03
Env. (realmap_a),Expert (CTG),27,34,17,360,60,1.0,34.0012,17.65,0.113007,1.16609,0.0,0,1.16609,5,34.584,0.667
Env. (realmap_a),Expert (CTG),28,203,30,384,50,1.0,17.6037,9.5,0.12977,0.64177,0.0,0,0.64177,2,17.925,0.837
Env. (realmap_a),Expert (CTG),29,384,78,74,11,1.0,32.9075,17.15,0.143083,1.12424,0.0,0,1.12424,3,33.47,0.863
Env. (realmap_a),Expert (CTG),30,233,42,369,101,1.0,18.0063,10.55,0.210157,0.7081,0.0,0,0.7081,4,18.36,0.839
Env. (realmap_a),Expert (CTG),31,383,114,33,56,1.0,41.2381,21.35,0.185213,1.38869,0.0,0,1.38869,5,41.932,0.884
Env. (realmap_a),Expert (CTG),32,332,34,155,27,1.0,17.4694,9.4,0.151203,0.63824,0.0,0,0.63824,3,17.788,0.546
Env. (realmap_a),Expert (CTG),33,68,11,357,41,1.0,28.6694,15.0,0.102899,0.98673,0.0,0,0.98673,2,29.163,0.831
Env. (realmap_a),Expert (CTG),34,345,18,29,31,1.0,30.9331,16.95,0.072647,1.12611,0.0,0,1.12611,1,31.496,0.798
Env. (realmap_a),Expert (CTG),35,189,23,361,30,1.0,16.7038,9.65,0.082758,0.65266,0.0,0,0.65266,2,17.03,0.277
Env. (realmap_a),Expert (CTG),36,37,37,212,39,1.0,16.7375,9.05,0.120911,0.6139,0.0,0,0.6139,3,17.044,0.338
Env. (realmap_a),Expert (CTG),37,378,88,136,17,1.0,27.0769,14.2,0.178685,0.93548,0.0,0,0.93548,5,27.545,0.8
Env. (realmap_a),Expert (CTG),38,55,47,278,33,1.0,21.7262,11.55,0.138311,0.77185,0.0,0,0.77185,2,22.112,0.181
Env. (realmap_a),Expert (CTG),39,84,41,382,86,1.0,31.7831,16.55,0.14963,1.0872,0.0,0,1.0872,4,32.327,0.872
Env. (realmap_a),Expert (CTG),40,360,37,143,14,1.0,21.2456,11.35,0.098433,0.75799,0.0,0,0.75799,2,21.625,0.061
Env. (realmap_a),Expert (CTG),41,81,37,355,23,1.0,27.2938,14.75,0.141034,0.97246,0.0,0,0.97246,3,27.78,0.264
Env. (realmap_a),Expert (CTG),42,53,21,283,38,1.0,22.7431,12.05,0.088449,0.79576,0.0,0,0.79576,2,23.141,0.801
Env. (realmap_a),Expert (CTG),43,383,49,185,22,1.0,19.5087,10.4,0.12537,0.69681,0.0,0,0.69681,2,19.857,0.041
Env. (realmap_a),Expert (CTG),44,390,120,51,63,1.0,40.1131,20.75,0.191777,1.3462,0.0,0,1.3462,4,40.786,0.824
Env. (realmap_a),Expert (CTG),45,123,39,306,38,1.0,17.6719,9.55,0.171278,0.6438,0.0,0,0.6438,3,17.994,0.01
Env. (realmap_a),Expert (CTG),46,386,104,223,42,1.0,19.8131,10.6,0.203685,0.71381,0.0,0,0.71381,4,20.17,0.743
Env. (realmap_a),Expert (CTG),47,7,33,256,37,1.0,24.1731,12.75,0.097342,0.84388,0.0,0,0.84388,2,24.595,0.07
Env. (realmap_a),Expert (CTG),48,150,31,364,64,1.0,22.7506,12.05,0.226063,0.79618,0.0,0,0.79618,5,23.149,0.852
Env. (realmap_a),Expert (CTG),49,18,41,234,12,1.0,21.5581,11.45,0.096361,0.75894,0.0,0,0.75894,2,21.938,0.678
Env. (realmap_a),RRT*,0,371,47,69,12,1.0,29.9978,16.6,0.122734,0.70542,1.40147,0,2.10689,2,31.051,0.889
Env. (realmap_a),RRT*,1,54,14,328,35,1.0,26.8659,15.1,0.11304,2.32549,1.28691,0,3.6124,2,28.672,0.876
Env. (realmap_a),RRT*,2,62,40,271,15,1.0,20.5861,12.2,0.170133,0.67881,0.98916,0,1.66797,3,21.42,0.898
Env. (realmap_a),RRT*,3,24,22,333,21,1.0,30.1033,16.55,0.082725,4.50809,1.361,0,5.86909,2,33.038,0.596
Env. (realmap_a),RRT*,4,186,17,391,43,1.0,20.0895,11.55,0.144066,0.77105,0.93846,0,1.70951,2,20.944,0.911
Env. (realmap_a),RRT*,5,380,65,198,33,1.0,18.8812,10.95,0.246875,2.09051,0.88959,0,2.9801,4,20.371,0.927
Env. (realmap_a),RRT*,6,7,34,180,24,1.0,16.6184,9.85,0.069952,0.73821,0.79325,0,1.53146,2,17.384,0.585
Env. (realmap_a),RRT*,7,52,55,376,53,0.0,0.5507,2.95,0.755421,7.70409,0.25267,1,7.95676,180,inf,inf
Env. (realmap_a),RRT*,8,53,52,356,74,0.0,0.0,0.0,0.0,9.36088,0.0,0,9.36088,0,inf,inf
Env. (realmap_a),RRT*,9,351,17,107,42,0.0,0.0,0.0,0.0,6.5096,0.0,0,6.5096,0,inf,inf
Env. (realmap_a),RRT*,10,388,95,151,20,1.0,27.1669,15.15,0.189276,2.13123,1.26468,0,3.39591,4,28.865,0.908
Env. (realmap_a),RRT*,11,176,39,390,122,0.0,0.0,0.0,0.0,8.111,0.0,0,8.111,0,inf,inf
Env. (realmap_a),RRT*,12,375,94,103,45,0.0,0.0,0.0,0.0,5.89583,0.0,0,5.89583,0,inf,inf
Env. (realmap_a),RRT*,13,373,111,152,40,0.0,0.0,0.0,0.0,5.46625,0.0,0,5.46625,0,inf,inf
Env. (realmap_a),RRT*,14,28,16,366,22,1.0,33.0128,17.95,0.080776,2.09537,1.47588,0,3.57126,2,34.798,0.874
Env. (realmap_a),RRT*,15,389,92,212,28,1.0,20.9201,12.0,0.232052,5.15543,0.97889,0,6.13431,5,23.987,0.944
Env. (realmap_a),RRT*,16,221,29,26,23,1.0,18.7177,10.95,0.117229,0.47194,0.88895,0,1.36089,2,19.398,0.517
Env. (realmap_a),RRT*,17,341,25,153,41,1.0,18.9736,11.35,0.210661,1.206,0.9562,0,2.16221,3,20.055,0.917
Env. (realmap_a),RRT*,18,379,42,177,26,1.0,19.6866,11.45,0.114037,2.49971,0.95036,0,3.45007,2,21.412,0.595
Env. (realmap_a),RRT*,19,372,80,58,39,0.0,0.0,0.0,0.0,9.73447,0.0,0,9.73447,0,inf,inf
Env. (realmap_a),RRT*,20,375,62,182,16,1.0,19.9194,11.75,0.208249,2.94513,0.96998,0,3.91511,3,21.877,0.639
Env. (realmap_a),RRT*,21,35,38,275,34,1.0,23.2488,13.25,0.130637,5.96252,1.09535,0,7.05787,2,26.778,0.814
Env. (realmap_a),RRT*,22,214,44,401,38,1.0,18.0361,10.55,0.174132,1.67688,0.85228,0,2.52916,3,19.301,0.707
Env. (realmap_a),RRT*,23,72,22,321,20,0.0,0.0,0.0,0.0,10.02848,0.0,0,10.02848,0,inf,inf
Env. (realmap_a),RRT*,24,95,24,283,25,1.0,17.9813,10.6,0.106444,1.47066,0.87444,0,2.34509,2,19.154,0.989
Env. (realmap_a),RRT*,25,175,44,348,22,1.0,16.8672,10.05,0.134512,5.88233,0.8232,0,6.70553,2,20.22,1.0
Env. (realmap_a),RRT*,26,18,42,191,9,1.0,17.112,10.2,0.110783,1.38995,0.82261,0,2.21256,2,18.218,0.7
Env. (realmap_a),RRT*,27,34,17,360,60,0.0,41.7667,30.0,0.086243,2.83464,2.47835,7,5.31298,180,inf,inf
Env. (realmap_a),RRT*,28,203,30,384,50,0.0,0.0,0.0,0.0,6.49339,0.0,0,6.49339,0,inf,inf
Env. (realmap_a),RRT*,29,384,78,74,11,0.0,0.0,0.0,0.0,5.57318,0.0,0,5.57318,0,inf,inf
Env. (realmap_a),RRT*,30,233,42,369,101,1.0,17.8367,10.75,0.209013,2.91571,0.88768,0,3.80339,4,19.738,0.874
Env. (realmap_a),RRT*,31,383,114,33,56,0.0,0.0,0.0,0.0,9.37454,0.0,0,9.37454,0,inf,inf
Env. (realmap_a),RRT*,32,332,34,155,27,0.0,20.6297,16.6,0.221255,3.42983,1.37498,7,4.80481,180,inf,inf
Env. (realmap_a),RRT*,33,68,11,357,41,0.0,0.0,0.0,0.0,10.00583,0.0,0,10.00583,0,inf,inf
Env. (realmap_a),RRT*,34,345,18,29,31,1.0,30.8452,16.95,0.085631,1.91402,1.43547,0,3.34948,2,32.52,0.857
Env. (realmap_a),RRT*,35,189,23,361,30,0.0,30.5058,30.0,0.289152,3.07756,2.4451,11,5.52266,180,inf,inf
Env. (realmap_a),RRT*,36,37,37,212,39,1.0,16.7193,10.05,0.121531,1.11255,0.83083,0,1.94338,2,17.691,0.915
Env. (realmap_a),RRT*,37,378,88,136,17,1.0,27.6703,15.45,0.209914,1.97099,1.28568,0,3.25667,4,29.299,0.906
Env. (realmap_a),RRT*,38,55,47,278,33,1.0,21.7491,12.2,0.163784,0.82461,0.98702,0,1.81163,2,22.655,0.924
Env. (realmap_a),RRT*,39,84,41,382,86,0.0,0.0,0.0,0.0,9.59267,0.0,0,9.59267,0,inf,inf
Env. (realmap_a),RRT*,40,360,37,143,14,1.0,21.1991,12.15,0.095749,3.33593,1.00115,0,4.33708,2,23.368,0.61
Env. (realmap_a),RRT*,41,81,37,355,23,1.0,27.2888,15.4,0.204351,5.05289,1.2747,0,6.32759,4,30.453,0.944
Env. (realmap_a),RRT*,42,53,21,283,38,0.0,0.0,0.0,0.0,10.10377,0.0,0,10.10377,0,inf,inf
Env. (realmap_a),RRT*,43,383,49,185,22,1.0,19.4551,11.6,0.143297,4.78758,0.96874,0,5.75632,3,22.333,0.945
Env. (realmap_a),RRT*,44,390,120,51,63,1.0,41.0661,22.35,0.21325,4.89538,1.8969,0,6.79228,4,44.462,0.939
Env. (realmap_a),RRT*,45,123,39,306,38,1.0,17.6802,10.3,0.225276,0.90415,0.82702,0,1.73118,3,18.546,0.908
Env. (realmap_a),RRT*,46,386,104,223,42,1.0,21.5181,11.9,0.27781,4.74935,0.98114,0,5.73048,5,24.383,0.939
Env. (realmap_a),RRT*,47,7,33,256,37,1.0,25.3843,14.1,0.22901,0.93709,1.16576,0,2.10285,5,26.436,0.936
Env. (realmap_a),RRT*,48,150,31,364,64,1.0,22.6674,12.55,0.239813,2.91046,1.0229,0,3.93336,5,24.634,0.918
Env. (realmap_a),RRT*,49,18,41,234,12,1.0,21.7209,12.6,0.189711,1.329,1.03544,0,2.36444,3,22.903,0.899
Env. (realmap_a),LO-HA*,0,371,47,69,12,0.0,0.0,0.0,0.0,10.03059,0.0,0,10.03059,0,inf,inf
Env. (realmap_a),LO-HA*,1,54,14,328,35,1.0,26.9618,14.8,0.114795,4.68181,1.14621,0,5.82803,2,29.876,0.795
Env. (realmap_a),LO-HA*,2,62,40,271,15,1.0,20.4237,11.4,0.108652,3.21228,0.88472,0,4.097,2,22.472,0.28
Env. (realmap_a),LO-HA*,3,24,22,333,21,1.0,30.0125,16.4,0.054023,2.97156,1.2842,0,4.25576,1,32.14,0.168
Env. (realmap_a),LO-HA*,4,186,17,391,43,1.0,20.2412,11.1,0.129154,2.41447,0.85791,0,3.27238,2,21.877,0.544
Env. (realmap_a),LO-HA*,5,380,65,198,33,1.0,18.6436,10.35,0.227439,5.41819,0.8085,0,6.22668,4,21.757,0.477
Env. (realmap_a),LO-HA*,6,7,34,180,24,1.0,16.63,9.4,0.074843,1.87828,0.72483,0,2.60311,2,17.932,0.44
Env. (realmap_a),LO-HA*,7,52,55,376,53,0.0,0.5523,2.75,0.749802,7.29815,0.22198,1,7.52013,180,inf,inf
Env. (realmap_a),LO-HA*,8,53,52,356,74,0.0,0.0,0.0,0.0,10.02804,0.0,0,10.02804,0,inf,inf
Env. (realmap_a),LO-HA*,9,351,17,107,42,1.0,23.8793,13.4,0.099894,9.31901,1.06039,0,10.3794,2,29.069,0.839
Env. (realmap_a),LO-HA*,10,388,95,151,20,0.0,0.0,0.0,0.0,10.03906,0.0,0,10.03906,0,inf,inf
Env. (realmap_a),LO-HA*,11,176,39,390,122,0.0,0.0,0.0,0.0,10.02043,0.0,0,10.02043,0,inf,inf
Env. (realmap_a),LO-HA*,12,375,94,103,45,0.0,0.0,0.0,0.0,10.04032,0.0,0,10.04032,0,inf,inf
Env. (realmap_a),LO-HA*,13,373,111,152,40,0.0,0.0,0.0,0.0,10.04963,0.0,0,10.04963,0,inf,inf
Env. (realmap_a),LO-HA*,14,28,16,366,22,1.0,32.9118,17.65,0.055482,3.6069,1.39237,0,4.99927,1,35.411,0.181
Env. (realmap_a),LO-HA*,15,389,92,212,28,0.0,0.0,0.0,0.0,10.05384,0.0,0,10.05384,0,inf,inf
Env. (realmap_a),LO-HA*,16,221,29,26,23,1.0,19.8846,11.55,0.197796,0.55779,0.9193,0,1.47709,5,20.623,0.958
Env. (realmap_a),LO-HA*,17,341,25,153,41,1.0,18.6192,10.7,0.213765,1.92315,0.84342,0,2.76657,3,20.002,0.711
Env. (realmap_a),LO-HA*,18,379,42,177,26,1.0,19.8355,11.0,0.141962,6.35112,0.86734,0,7.21846,4,23.445,0.722
Env. (realmap_a),LO-HA*,19,372,80,58,39,0.0,0.0,0.0,0.0,10.05672,0.0,0,10.05672,0,inf,inf
Env. (realmap_a),LO-HA*,20,375,62,182,16,1.0,19.9526,11.25,0.199125,7.79446,0.88344,0,8.67791,3,24.292,0.585
Env. (realmap_a),LO-HA*,21,35,38,275,34,1.0,23.1777,13.05,0.099656,2.94747,1.03218,0,3.97965,2,25.168,0.483
Env. (realmap_a),LO-HA*,22,214,44,401,38,1.0,18.0224,10.6,0.146809,0.55876,0.82906,0,1.38781,3,18.716,0.558
Env. (realmap_a),LO-HA*,23,72,22,321,20,1.0,24.0,13.0,0.055321,1.56956,1.01443,0,2.58399,1,25.292,0.724
Env. (realmap_a),LO-HA*,24,95,24,283,25,1.0,17.9318,10.05,0.068202,1.59625,0.77648,0,2.37273,1,19.118,0.327
Env. (realmap_a),LO-HA*,25,175,44,348,22,1.0,16.8667,9.6,0.10252,2.05679,0.73769,0,2.79448,1,18.264,0.089
Env. (realmap_a),LO-HA*,26,18,42,191,9,1.0,17.114,9.9,0.115057,1.27286,0.77131,0,2.04417,2,18.136,0.536
Env. (realmap_a),LO-HA*,27,34,17,360,60,0.0,0.0,0.0,0.0,10.0822,0.0,0,10.0822,0,inf,inf
Env. (realmap_a),LO-HA*,28,203,30,384,50,1.0,17.5851,10.0,0.142503,1.10976,0.77045,0,1.88021,2,18.525,0.903
Env. (realmap_a),LO-HA*,29,384,78,74,11,0.0,0.0,0.0,0.0,10.04128,0.0,0,10.04128,0,inf,inf
Env. (realmap_a),LO-HA*,30,233,42,369,101,0.0,0.0,0.0,0.0,10.0287,0.0,0,10.0287,0,inf,inf
Env. (realmap_a),LO-HA*,31,383,114,33,56,0.0,0.0,0.0,0.0,10.04042,0.0,0,10.04042,0,inf,inf
Env. (realmap_a),LO-HA*,32,332,34,155,27,0.0,0.0,0.0,0.0,10.02122,0.0,0,10.02122,0,inf,inf
Env. (realmap_a),LO-HA*,33,68,11,357,41,1.0,28.5864,15.7,0.116669,8.50752,1.2372,0,9.74472,2,33.459,0.983
Env. (realmap_a),LO-HA*,34,345,18,29,31,0.0,0.0,0.0,0.0,10.03954,0.0,0,10.03954,0,inf,inf
Env. (realmap_a),LO-HA*,35,189,23,361,30,0.0,0.0,0.0,0.0,10.02337,0.0,0,10.02337,0,inf,inf
Env. (realmap_a),LO-HA*,36,37,37,212,39,1.0,16.6721,9.55,0.074268,1.57763,0.74299,0,2.32062,1,17.832,0.402
Env. (realmap_a),LO-HA*,37,378,88,136,17,0.0,0.0,0.0,0.0,10.04507,0.0,0,10.04507,0,inf,inf
Env. (realmap_a),LO-HA*,38,55,47,278,33,1.0,21.6033,11.9,0.117346,1.70893,0.93874,0,2.64767,1,22.927,0.41
Env. (realmap_a),LO-HA*,39,84,41,382,86,0.0,0.0,0.0,0.0,10.03848,0.0,0,10.03848,0,inf,inf
